frame_number,tracking_id,car_x1,car_y1,car_x2,car_y2,lp_x1,lp_y1,lp_x2,lp_y2,lg_x1,lg_y1,lg_x2,lg_y2,lg_name
478,24,770.323475797233,530.0791477684943,1066.1397820227191,810.5919809908776,893.0081224036783,650.1591572289435,947.8737992835611,677.6643528466193,909.2408189368814,628.9190754418341,933.2939805579751,649.259621096131,Honda
478,23,770.1848625375886,530.584693935488,1064.975068331366,810.7999894458845,892.7041572763582,649.7485809594137,947.429338855948,678.6586990624411,909.3786033823152,629.6220169335348,932.7645591928621,650.2477188378317,Honda
478,21,1219.3859441361192,592.0022723531204,1843.727593668199,899.9957479129182,1627.0654180130723,721.0879809712844,1717.5910527786973,774.3747851705032,1656.8875615677598,690.0078036641555,1684.3499639115098,717.7384936665969,Mercedes
479,24,770.3930262283276,529.9096759652933,1067.0895829059523,811.3683316637299,893.5099848464916,650.6837085580668,948.4157923416088,678.8385089731058,909.9504450515698,629.8124927377543,934.1300715164135,650.3537753915629,Honda
479,23,769.4487061026703,531.009375348815,1065.006163462557,811.8418750488897,893.4540924552093,649.4097583444204,948.4563660147796,678.0736911447134,909.9219269278656,628.8746631295767,933.9604401114593,649.4573199899282,Honda
479,21,1221.6921067292274,591.8036357591071,1858.3673082647324,903.1953789485705,1638.8752121979774,722.7523204514899,1730.0837693268836,777.2297832200446,1669.5109543854774,692.2489253709235,1696.963041787821,719.9687968919196,Mercedes
480,24,770.2241563009015,530.2937690296069,1067.6421097369134,812.2435709570266,894.2048997091047,650.3629142322436,948.8330582784406,678.4005042590991,911.2989548848859,629.4492713489428,933.9778184102765,649.5877830066577,Honda
480,23,769.0650285126743,531.2976448939595,1065.4175624624938,812.6993478630483,894.1896851899204,649.9097283290181,948.971934640604,678.3133156703267,910.681407296854,629.3058083461079,934.2274125458774,649.4076378749165,Honda
480,21,1224.7795943693616,591.0595052212213,1874.236413528289,904.8619475935552,1650.7094649748303,724.7052571743463,1738.119560189674,775.7308614223932,1682.0080489592053,693.5051610439752,1709.7923201994397,721.1866719692682,Mercedes
481,24,769.8865181354429,528.9349194337415,1067.944070202551,812.3415379309854,894.8468147663023,650.9437084962415,950.2247597125913,679.5116711427258,911.458066597357,630.033186035304,934.9388252643491,651.1350308229016,Honda
481,23,768.7033803032374,529.7613415593689,1065.8217762465565,812.8351534498227,894.722316460464,649.9707455510681,950.6428029106593,679.428852545697,912.0593068169093,630.1513333196228,934.802898125503,650.255627142865,Honda
481,21,1227.1379758800804,591.4044838967056,1888.153571884582,908.0065290986686,1665.1835996593773,728.19266138694,1748.0542356457054,778.6827126564713,1693.7318174328148,694.5103722634049,1721.4106199230491,723.1026345314713,Mercedes
482,24,769.4549734438792,527.2093415236044,1068.2796802748471,813.2155289846306,895.4658911074534,650.2528290724325,950.9592153872386,679.0744080519247,912.2695333804027,629.04909372087,935.9149038638011,649.7020783400106,Honda
482,23,769.5784679762356,528.0926308562142,1067.0882328249359,812.71003791488,895.4169002882473,649.5012535979134,951.0186230055325,678.9312386443002,912.57465327897,629.0745568205697,935.9981762281888,649.3594536711556,Honda
482,21,1227.6119641717073,591.2813060325607,1896.0204319642153,910.2426537195538,1674.975428527176,728.8621776145919,1768.6561536248323,781.3218181175216,1707.8661450799104,695.0134837669357,1736.0727490838167,723.7792918724044,Mercedes
483,24,769.706504161978,526.0683065449753,1069.6196590386214,813.8308281078305,895.8386147576812,649.834732631401,952.228461559439,679.1865926777878,912.8887703973296,628.8662420308151,936.7059090692046,649.659554103569,Honda
483,23,769.5330897352723,526.2412625439085,1068.4216364599818,813.5565229652341,896.2884989759949,649.8266736156859,951.4771967909363,679.0246487743773,913.2746363661316,629.0965405590453,936.312813856366,649.9972668774046,Honda
483,21,1225.8760554345638,590.4304320427752,1898.0749430181697,911.5466725398946,1686.5823237451107,729.6880766960955,1783.2644831689388,782.971630773244,1721.62562818847,696.2594649407245,1750.7492854150325,725.9266936394549,Mercedes
484,24,769.7927458099073,525.3536303963274,1071.0477454517845,814.544539907261,896.8455564788526,650.2150042976946,952.4371244720166,679.3785632576555,913.4561674407666,629.0998233284563,937.6488554290479,650.15103182455,Honda
484,23,769.5948210869053,525.1031022514826,1070.1601241103867,814.5563967773364,896.1459380302647,649.7110352959162,952.6197844658116,679.5641923393732,913.4929686699131,628.848570391131,937.2825041923741,649.6939988579279,Honda
484,21,1228.6181114019769,590.96651239097,1903.3690507228443,914.7961421550918,1698.2681968511956,733.6597344368685,1798.8507774176019,787.9540001839388,1735.8243797125238,698.4884087532747,1764.1970908941644,727.903768250345,Mercedes
485,24,769.9206137810031,521.4548530905668,1073.1471726191824,813.8450314641082,897.1709799919406,649.8273811667386,953.2192435417453,679.2577247946683,914.66692115405,629.0127678244535,938.4635367546359,649.8978615134183,Honda
485,23,769.7245857531107,520.8820294881077,1072.553610905061,814.2188153139707,897.104789000181,651.2464398884983,953.115790587095,680.0677289509983,914.406317930845,629.9623822713108,938.3531105333841,650.6144818806858,Honda
485,21,1233.679969602067,591.8212395675087,1909.071601164636,919.5740713611838,1710.6193006567546,733.6424981124305,1814.3924329809734,790.0376091964149,1749.7817152075359,697.7077294356727,1781.0018690161296,730.3225213057899,Mercedes
486,24,769.6557868182158,520.4717722227,1074.9214957251356,815.6380838511487,897.7801917254424,649.8544931699656,953.5885565936064,679.6484995176219,915.3272040545439,629.0805063535594,938.7930701434111,650.0536661435984,Honda
486,21,1236.8739128061716,592.4880730001393,1911.716906562012,924.8615139984114,1731.4332694956247,739.9231010763111,1827.395275110859,788.5157066671314,1765.4673576303903,700.5073295919361,1797.641124720234,731.0461479513111,Mercedes
487,24,769.4564791713346,519.6135696325078,1076.6973006230114,816.8623514834077,897.7797366176237,649.5946487340703,954.6719790492643,679.0182479772344,915.6076479945768,628.393141165711,939.3321505580534,649.7137893590703,Honda
487,21,1239.5601315163722,591.9049123600897,1913.5392944658356,930.2325477202993,1743.820599045669,740.4577382878241,1844.3103756569972,794.1823629216132,1782.4257321023097,702.0925802067694,1812.3082394265284,732.7758687809882,Mercedes
488,24,769.7469626354452,517.9033177184931,1078.671197244563,817.4317326058513,898.9182120250937,649.3032810973993,955.8033286022421,679.095670013415,916.4542685436484,628.3285420226923,940.128493397164,649.5735600280634,Honda
488,21,1241.3244475144554,591.3012637078648,1914.0159085536159,934.9648967055064,1761.2073210496117,740.7239932000523,1861.7469939011742,794.311807531107,1797.648300053518,702.3001269280796,1830.0132292527367,734.4730776727085,Mercedes
489,24,769.4923033847972,515.591056651236,1080.0366349348762,817.9623156456443,898.3700194492503,648.2326734725251,956.632134927766,678.8019483748689,916.5159850254222,627.2243650618806,940.787652505891,648.6135786238923,Honda
489,21,1243.3462500804778,590.4326972283218,1914.3054593369714,939.2142024699708,1247.4612756008025,672.2886924065444,1279.1015830272552,694.7886924065444,1812.8899512523528,702.2095374382827,1848.7102637523528,737.2131995476577,Mercedes
490,24,769.3859655079999,516.5729192474985,1081.0201471317685,819.6951174717228,898.8978215871015,648.4319127777719,957.388681572453,678.4407781342172,916.9974004445234,626.3531774262094,940.9607946095624,648.6835912445688,Honda
490,21,1246.1865237363604,589.2378283762009,1914.508703164502,943.6142327301707,1797.7526858457354,744.4270373605759,1893.5852053769854,797.7448779367478,1829.104126275423,702.4379473947556,1869.7834475644854,739.192204596904,Mercedes
491,24,769.3580307188718,515.404247665117,1082.190305706152,819.7613422748443,899.171308917114,647.3904842373827,958.093672198364,677.6931880948046,917.7078994932858,625.6754192349413,941.9586166563718,648.2299617764452,Honda
491,21,1248.8681657706645,588.2808526330166,1914.6864285897125,947.8543518587608,1814.3767717276958,745.2982323937588,1906.155397215977,800.0774377160244,1847.9443376456645,702.5854714684658,1890.9199846183208,741.0493768029385,Mercedes
492,24,769.449379373325,514.1035691100069,1083.4397389072337,819.85068998967,900.1159595735203,647.23323829946,958.6597828157078,677.0463791686007,917.9156421907078,624.228340228171,943.3300403840672,647.8454819518038,Honda
492,21,1251.7110846374674,587.4954307893692,1914.9642552010475,954.0034481816377,1833.7362921569986,751.4093864778457,1906.6372320984049,800.730751834291,1868.1121466491861,703.1621254304824,1906.6607306335611,741.5892265657363,Mercedes
493,24,769.4437285035144,513.0920339130989,1084.4226697635377,820.0622916072718,900.8421354859363,646.3156056904427,959.7522917359363,676.2569966816536,918.946551379491,623.591332008802,944.2861052124988,646.8284841084114,Honda
493,21,1254.807977809569,596.6764905423908,1916.7708427305865,981.8026860230947,1257.5263401409593,670.9105298490314,1295.3639623066392,694.3849027128009,1886.6481267353502,703.7622296781329,1906.6719304462877,742.0531079740314,Audi
494,24,769.4179502396936,510.6128118783076,1085.3310986951465,819.622458653087,901.3683896928186,646.255969837292,960.1741910844202,676.6565435677608,919.3285795121545,623.789661243542,944.9145017533655,646.7474706917842,Honda
494,21,1257.4988966846397,596.3604760263229,1917.0196838050858,997.4387407381294,,,,,1874.8424025440147,753.6517052743698,1906.4810744190147,802.7498040292526,GMC
495,24,769.9418809312386,510.16043772257717,1087.1995136029698,820.1777755273399,902.912187327723,645.0829078153506,961.6547257798715,675.5246039823428,920.5666215318246,622.4003440336123,946.3377702134652,646.0658332303897,Honda
495,21,1260.0413877124943,594.1622761411493,1916.7738226745414,1009.0630024838817,1263.4533225650944,670.4451283140008,1303.8522245044865,691.8913868589227,,,,,[None]
496,24,770.0670871024004,508.719769055533,1088.8567359983035,820.2891330153658,902.104120183455,645.1467557498689,962.1171664481035,676.0900235721346,815.1028765921465,677.997616345572,849.7761325125566,697.0285001346346,GMC
496,21,1263.7394591939778,591.2014654020644,1916.807420688298,1019.7559631056332,,,,,,,,,[None]
497,24,769.3614563725363,506.943782822272,1090.0203371964321,820.0915186307973,902.4835114262472,644.5627708593813,962.9406494877707,675.6770897070376,921.3390717289816,621.5115776220766,946.8172364018332,644.9121971289126,Honda
497,21,1269.2763714650093,586.703629391739,1917.22247657511,1025.9806891835303,1272.916708932203,670.832894223282,1312.614674077314,692.6009072237703,,,,,[None]
498,24,769.1700044619959,505.1218564430483,1091.9193768840057,820.0431865065677,902.625357245199,643.1820676246889,963.6743379580896,674.1931760231264,921.4511018741052,619.6884763160951,947.4367891299646,643.4924313942201,Honda
498,21,1274.015882158701,580.6781301815988,1917.2863810955778,1029.6007614764771,,,,,,,,,[None]
499,24,768.7340459949621,504.4458967349972,1093.6165114846742,820.2510616002082,903.9715185291418,642.8450971744503,965.1113805896887,674.4082075260128,922.3037328846106,618.9681516788448,948.8278875476965,642.9943433902706,Honda
499,21,1279.2613445805875,575.4515367776883,1917.3272280460558,1031.007345227806,,,,,,,,,[None]
500,24,768.3415354768176,503.9811734041291,1095.7042172475,820.6771540464435,903.4540080109973,642.1559170564728,965.9509257356067,674.3110531648713,922.1176737824817,618.822710879715,948.6534556428333,642.7209500154572,Honda
500,21,1283.7209079304987,571.7120632414897,1916.9262723072854,1033.8658711813691,,,,,,,,,[None]
501,24,768.72981685476,500.3557465419155,1099.1550438669128,820.1136710640912,904.5890697844475,639.9931824550015,968.3101696379631,673.3395874842984,924.2106518156975,616.8046219691616,949.8859295256584,640.0944702967984,Honda
501,21,1292.3729126434907,564.5375533103602,1918.3259516446885,1031.2448026467869,,,,,,,,,[None]
502,24,768.3498468023738,498.4127844221649,1101.0057161162026,820.3932318894227,904.9181298834285,640.5405767805634,966.7958612066707,673.8653601057587,923.5555505377254,617.6386831648407,949.9779901129207,640.7044409163055,Honda
502,21,1296.811429568342,561.1331401699033,1917.4312208889803,1031.0752579010007,,,,,,,,,[None]
503,24,767.9915552104724,498.41523509151784,1104.7237055290657,822.3738293136578,905.993660923363,639.8465400231585,970.2035913432849,673.3712592614397,925.4389276469958,616.0410514367327,952.1626825298083,640.2179389489397,Honda
503,21,1302.6396826252103,556.1486991377702,1916.9739994684023,1024.5709236504636,,,,,,,,,[None]
504,24,766.868866766071,497.7571458836301,1106.84573154091,824.0066774554198,906.3069771176336,640.4855089207394,970.529999578571,673.7855882664426,925.7587746029851,616.3679323216184,952.4732216244695,640.8681688328488,Honda
504,21,1308.889848281688,553.1246078171807,1916.869124801326,1020.1771241940464,,,,,,,,,[None]
505,24,766.513259318711,498.4711528163177,1108.7531812373418,826.7616540682723,906.7242425950782,640.5927653651459,970.9614404710547,674.1446147303802,926.3339532884376,616.1246867518646,953.8014978441016,640.4095225672943,Honda
505,21,1314.8466292584476,551.8687830050019,1916.5946728754698,1017.162806982772,,,,,,,,,[None]
506,24,765.9706461391662,498.54634680746756,1110.4998320561747,828.6339688396969,907.9190256557678,640.5345059871551,972.5684244594787,673.9288693904754,927.3600962124084,615.8971158504363,955.0498545131896,640.3132077693816,Honda
506,21,1320.6082131095427,550.6797295599285,1916.3553310680768,1014.4100311997322,,,,,,,,,[None]
507,24,764.9082890951686,498.3949595430827,1112.0577724672517,830.3176620788083,908.1661626303248,640.7044230440592,973.5417424643092,674.3410655001139,927.7937871420436,615.5853968599772,955.9394780600123,639.6431590059733,Honda
507,21,1325.124108579976,550.300300007999,1915.71806863976,1012.9999227008453,,,,,,,,,[None]
508,24,763.9013396117873,498.25781399517746,1113.6224566399283,832.0159961439583,908.2265044067092,640.2257552793571,974.6683073852248,674.7404189756462,928.2207823608107,615.5500655820915,956.3905516479201,640.0307784727165,Honda
508,21,1331.1236961273644,549.4778445503194,1916.1079329568065,1010.9984201457086,,,,,,,,,[None]
509,24,762.5315704526931,497.9404539919327,1115.7662154836044,833.8392208686738,908.270782488826,641.7692656374405,975.4186706724197,676.5367827272843,928.0951233091384,616.6285643434952,956.968048113826,641.8789000368546,Honda
509,21,1334.9432249223573,549.0527500048847,1915.2102920069397,1010.1866499801122,,,,,,,,,[None]
510,24,761.3618522281549,499.14988204182333,1119.131155554094,836.6928854501573,908.0177970523737,640.6450907820577,976.6634574527643,676.8691203230733,929.2168937320612,616.1405131453389,957.7859092349909,640.5902812117452,Honda
510,21,1340.736087605144,548.6280236255867,1915.3240555683078,1008.4400445403033,,,,,,,,,[None]
511,24,760.3965417188454,499.809837096034,1122.3535755924368,839.4745326700047,909.3219414991188,642.7659985950575,977.3254357618141,678.138450377284,929.8529473584938,617.0597836902723,958.3974419874,642.2403180530653,Honda
511,21,1346.6086506389677,549.5888950638996,1915.260683956232,1009.3308624240005,,,,,,,,,[None]
512,25,1175.433449692308,591.1548198650015,1498.6090520290986,799.1295629214679,,,,,,,,,[None]
512,24,759.1513669265927,499.63600666940715,1125.1037265881446,841.8383949362913,909.1922909988583,643.366200761204,978.1477353347958,679.57932026804,929.851394392413,616.9314854902079,959.7789151443661,642.9105885785868,Honda
512,21,1352.5601269566712,549.7805033678071,1915.2366227142718,1010.1985760807001,,,,,,,,,[None]
513,25,1179.987780080832,590.9011536618195,1510.1896697544942,801.5407992676894,,,,,,,,,[None]
513,24,757.5147250441252,498.4224963984311,1127.3435824139447,843.3831699191123,909.5269473341642,642.4251819453061,980.0122226027189,679.5537677607358,930.930450752133,616.5870624384702,961.0216830519377,642.8864856562436,Honda
513,21,1357.807963649122,549.1023865619552,1915.1228805610913,1010.3371239118471,,,,,,,,,[None]
514,25,1182.5460104435606,590.6564801082732,1516.2365445849027,802.4913977369717,,,,,,,,,[None]
514,24,756.366161767888,497.79679390378453,1130.2171348158154,845.709258213784,909.3698543948411,643.9355573315189,981.0295223635911,681.3116712231205,931.5867123049974,618.0831708569095,961.123974267888,643.4298658031986,Honda
514,21,1363.2242768689182,549.0582889481333,1915.10052322988,1011.2836026513763,,,,,1433.2976334973362,651.4436572953013,1455.7166856213596,674.2104877396372,Honda
515,25,1183.7829539744475,590.3076882777898,1521.2690319280377,803.9742009048312,,,,,,,,,[None]
515,24,755.1580478243602,497.29168607423725,1133.1384333418252,848.2385371578325,909.3927890352977,644.3366689843936,981.7155734591258,681.9591360254092,931.6797915987743,618.0127477807803,961.7140628390086,643.9378042382998,Honda
515,21,1369.5409963898023,548.9219574401608,1915.398104873102,1011.3179880830802,,,,,1438.6406667999586,654.2441849181881,1463.1579855255445,677.7808746764889,Honda
516,25,1184.8899373478946,591.7180092383211,1523.644932258019,808.2874838058389,,,,,,,,,[None]
516,24,754.0016822591558,496.87365691167,1136.1420796588463,851.2576690392739,909.8287238851324,644.9934994409668,983.0463905111089,683.5589443872559,932.1712074056402,618.6992489526856,962.3111305013433,645.1519619653809,Honda
516,21,1376.2938487684933,549.856536260361,1915.7773429533236,1012.8358461373577,,,,,1444.0050075209347,656.0079950005954,1468.4837215101925,678.8350061089939,Honda
517,25,1187.1029904301045,591.5858690238371,1527.3467132318356,809.679740962243,,,,,,,,,[None]
517,24,752.9320384131161,496.41505153717844,1139.207996817565,853.6395031221291,910.9654856787411,645.8890505606159,984.7676249609676,684.7453890615925,933.7698985205379,619.408597069405,964.4585276709286,645.9274874502644,Honda
517,21,1382.7126166538255,547.6039554254171,1915.7160098601835,1010.0392062092953,,,,,1450.3248603061693,657.2495471612569,1474.435410232927,679.529706157839,Honda
518,25,1187.7552922899222,592.0798696135863,1528.2661098158787,812.6038014514833,,,,,,,,,[None]
518,24,750.748147440468,496.24637818144447,1142.191411612082,856.5416664993827,911.299661112343,647.1975195388663,985.4362730508195,686.3176672439445,932.9966368203508,619.2597296218742,964.2295774941789,647.9795629958976,Honda
518,21,1388.3724000188706,550.1885904051177,1915.3060957808323,1015.4331397803763,,,,,1454.5944459173081,656.1826623655669,1480.466241571605,680.367377636563,Honda
519,25,1189.96844592123,592.8946567468436,1531.7816724936913,815.6337323173102,,,,,,,,,[None]
519,24,749.5189716690332,496.13284609301286,1146.0975703137287,860.1078269304917,911.8757831924707,647.1955902336379,986.2149097793848,687.9562408684035,934.2351124161036,620.2606613395949,965.6221210830957,647.8372680900832,Honda
519,21,1394.5894640517317,551.5856471547022,1915.3240080474552,1018.7120805783034,,,,,1461.7027453017317,659.9868693837061,1485.0284823012435,681.1516108998194,Honda
520,25,1191.203772826462,594.2278596647465,1533.0326129931143,818.9659319073477,,,,,,,,,[None]
520,24,747.607241724961,496.5340392969309,1149.613951852232,864.4928286851397,911.6492033948829,649.486706533259,987.3462401380469,689.793576040095,935.6761656751563,620.9418228052317,966.8605223646094,649.2653320215403,Honda
520,21,1401.7608850044223,553.1082710325907,1915.4485284386244,1021.9572454703252,,,,,1466.8685586494419,660.3373817503641,1491.269582514188,682.2417854368875,Honda
521,25,1194.2744026629705,593.721425985459,1539.4529327319344,820.2570517443318,,,,,1472.252063795783,660.7434673062597,1497.311176344611,683.3855418912207,Honda
521,24,745.117024143342,495.79922637697143,1152.365050295719,867.4999648888328,911.5597121316232,650.8500534033386,987.7672164040841,691.2034927343933,934.4036299783029,621.5220046972839,966.9988448220529,649.9617324804871,Honda
521,21,1409.7539593387455,549.8692424597682,1916.0153936998895,1014.7884255630361,,,,,1472.323890369019,661.1535976233424,1497.6403958011479,683.2853648962916,Honda
522,25,1196.8257390070708,593.7169171855993,1546.8979542031857,822.2172118725088,1459.4681035090239,687.7642270610876,1516.0983525324614,714.9093076274938,1477.2295476008208,660.714887766654,1504.224237542227,684.4987393901891,Honda
522,21,1416.1643244649779,547.358580262144,1915.6551057566637,1007.5000796831966,,,,,1478.3436457540404,662.2471453256205,1502.2666804220091,684.8977800912455,Honda
523,27,737.1465786175844,489.82883509123565,1163.6595313758107,875.9558325924528,911.6138637738344,651.644096932056,991.1982906537172,694.2049337240481,935.2417629437563,622.6906057211185,969.5121334271547,651.8072896810794,Honda
523,25,1199.6813041988762,593.5866155677882,1554.7614901668098,823.4307040963952,1465.4436027828606,688.3428106361475,1523.3342583004387,718.2707128578272,1482.6921684566887,661.1759634071436,1511.1276237789543,685.6122121864405,Honda
523,21,1421.6657866017986,547.4853145087618,1914.8400323913943,1005.8974907928155,,,,,1483.713256694572,662.399064203586,1509.4974745290447,685.5330440009493,Honda
524,27,734.2388825801734,489.49495357438957,1163.9585030383373,879.22903645175,910.7452149776343,650.9710430519286,992.1541352657202,694.7488750831786,935.2780213741187,623.0164684669677,969.9675965694312,651.8033337013427,Honda
524,25,1203.0533241073108,592.6572601694794,1564.9749790671603,823.7474704504704,1468.4891151229358,691.3351242441864,1530.7341102401233,720.3498337168427,1489.2571815291858,662.7100784678192,1514.6152747909046,686.8863937754364,Honda
524,21,1427.6704924124538,548.4480981653303,1914.4774290137443,1007.4890998622709,,,,,1489.8939535635768,662.7644815271467,1514.1883223074733,685.8465967004865,Honda
525,27,732.2865005469616,490.02160922693866,1165.3924988396343,883.3601312651742,910.6958023047741,651.6247891585792,992.8199478125866,696.6123990218605,935.8629318213757,623.0563992660011,970.6786056495007,652.2995633285011,Honda
525,25,1203.5913970090628,592.2113956583379,1571.5097578397285,825.2029765665633,1475.1660124875784,691.8254474771855,1536.5432707883597,722.2797550333379,1495.9338957883597,663.000358976209,1521.0432707883597,687.0187610758184,Honda
525,21,1433.4782843291928,549.159301122265,1914.202117843592,1009.5258492407123,,,,,1495.1981024444271,663.3582223258783,1520.3232321441342,687.3571923576166,Honda
526,27,730.5600244673359,488.01272855236203,1168.9727260221175,886.3407877742031,910.7978021772968,652.6393459840026,994.2709314497578,697.3073147340026,936.2406427534687,623.387728552362,971.8977319868671,652.8016232056823,Honda
526,25,1205.9939661435226,591.9185527870154,1580.7418584826612,825.4947061847454,1479.9533777646163,692.2299541542029,1542.54853157321,722.7562145301795,1502.5295496396163,664.0497478553748,1527.0696802548507,688.3176464149451,Honda
526,21,1439.103571379539,549.2207481504961,1913.9260209811164,1011.5797875524001,1481.2550263050762,692.8760521055742,1536.811174834129,722.9298088194414,1500.7956566456523,663.3562385679766,1525.9434303883281,687.8910972715898,Honda
527,27,728.3797873009481,486.82246969556326,1172.5443810223887,889.9369908038773,910.8887747277059,653.0874385676336,995.3660543907919,698.5449123225164,936.2594870079794,624.3089961848211,971.9889181603231,654.2091884455633,Honda
527,25,1208.1851495893789,592.4783427779875,1590.368015540368,828.5675464085756,1485.2929681928945,693.7187297408781,1544.183959403832,723.7075297897062,1506.6473993452382,664.3662746017179,1530.932769218285,688.4247386520109,Honda
527,21,1445.56964411732,548.9620633054196,1914.071837417037,1012.6512665114285,1485.65997614857,691.1336331296384,1546.5751983165387,726.439190380615,1506.4562560557965,664.0421490598142,1532.3685180186872,689.5370602536618,Honda
528,27,726.5921401951969,485.04130892512546,1176.272558186969,892.856997839623,909.8591079686344,652.8197970843052,995.3181533787906,699.5504336809848,936.1507339451969,623.5898471331333,972.5276565526187,654.6060061907505,Honda
528,25,1209.6126803588327,592.4070589272819,1599.610622340429,829.6995384317727,1490.8924960326608,694.3270952431999,1549.987741393989,724.9331056802116,1512.2195223998483,664.7957308022819,1536.2847689818796,688.7720567910515,Honda
528,21,1452.5198247645858,547.273337216475,1914.3101274227092,1008.8826126879428,1491.048866054869,692.625616879561,1551.8885915492538,725.7707127047563,1511.4458615993026,664.0579746676469,1536.5660741542342,688.9763706637407,Honda
529,27,723.5104514025711,484.5277157790316,1178.293476211636,895.9567683484155,910.8174429797195,653.0988827712191,997.2719260119461,700.4869137770785,937.2368613146805,624.0512143141879,973.1914511584305,654.9239865309847,Honda
529,25,1212.8664553956348,592.4957879989321,1610.2820386482924,830.356728367498,1496.3647464112598,691.1036066024477,1559.4988711671192,728.2008203475649,1518.1666568116505,664.9432062118227,1542.196594555791,688.4382165877993,Honda
529,21,1458.8307621148292,547.5491265336907,1914.192673480115,1006.5863874872405,1495.899033751792,693.1172875444329,1557.425198760337,727.5897606889641,1517.5306408074562,664.9459237138665,1541.4209873345558,689.2674798051751,Honda
530,27,720.756394314487,482.0878483893433,1181.0840381877842,898.433177042769,910.2938393828464,653.8513981940308,997.7723244902683,701.0836522223511,936.6080178496433,623.7715184332886,973.4118355986667,655.5975987555543,Honda
530,25,1213.4907694426176,592.362982297692,1620.348605882876,832.1004067389374,1500.891709384024,693.8775773294303,1564.128556307852,728.4891419656608,1522.6754923430083,665.9087434060905,1546.7675028410551,689.4842896707389,Honda
530,24,726.1050737029863,484.2272902466051,1177.5087089825656,892.3652028042337,910.0941789275956,654.5180159546129,996.372346652205,700.9386244751207,935.28714157408,623.8062544800035,972.5711076385331,656.042445275902,Honda
530,21,1465.1119501360204,550.3399542680172,1914.077204700678,1008.7197085849907,1500.8560640581395,692.606494795361,1563.8127252825047,729.263965498486,1521.9186517961766,664.5601996293453,1546.3023798235204,689.5881689896969,Honda
531,27,718.8509532220817,480.54551975545087,1184.6702531311412,901.2657319412224,908.192597509191,654.6718930464665,998.7573558099723,703.7260617476384,936.2889109857535,624.1328152876774,973.3701792963004,656.6118039351384,Honda
531,25,1219.041053525204,593.0572431602992,1640.2765636011227,835.1271029117194,1505.5239941990321,695.1021421471156,1567.6795728123134,728.8403089561976,1526.7848279392665,665.310256771139,1551.7690198337978,689.9741514244594,Honda
531,21,1471.966974137725,551.1156918350728,1914.236132983532,1007.2109729908138,1506.4346369490042,694.0872494522603,1569.0677126631156,730.2143551651509,1527.215654252471,664.717055970815,1551.9753741011039,689.5364834610493,Honda
532,27,716.1417283609309,478.818090312622,1186.6874356948829,903.2728785335971,907.7249497964777,654.2065027882079,999.3086289956965,704.155980937622,936.2219590738215,624.0469111134032,973.7234849527277,656.6668757130126,Honda
532,25,1222.0347875556658,592.8979803285979,1657.4520422437572,837.2847151119624,1510.4670995673846,694.6875539980315,1573.5186437568377,730.9027715883635,1532.2835668525408,666.1457678041838,1556.759946247072,690.3561941347502,Honda
532,21,1478.648013439557,555.2912635925089,1914.3928733034436,1008.560928886718,1511.0033296016663,694.5317421081339,1573.0287660030335,730.584003460673,1530.8365815547913,664.9807396056925,1558.0109055904359,689.8329811218058,Honda
533,27,713.4241026992968,477.36842548983856,1189.9629581242339,907.2965090941959,906.6558684463671,655.6794759048776,999.611907875078,705.9426289810494,935.0053557510546,624.6995412124948,974.1481932754687,658.3751546158151,Honda
533,25,1221.8780519848922,593.6587092578243,1666.8525414607382,841.2418123923335,1516.6168825512984,695.5493189990352,1578.7062075024703,730.5175959765743,1537.6770326977828,665.9387461840938,1562.8592836743453,690.5223109423946,Honda
533,21,1485.5218506321175,559.6599301688423,1914.6204675451177,1007.1739489740394,1514.7856197818978,695.6615933768501,1579.7885056003793,732.620547234272,1536.4691200718148,665.4925870291938,1562.583465622352,691.1424283377876,Honda
534,27,710.0958326750177,476.0278896321576,1192.4538517492967,910.8928933977438,907.0641096525568,656.6489833821577,998.7327650480646,706.5004848470014,934.3776625090021,624.8239559163374,974.612739413299,660.0263942708295,Honda
534,25,1220.6314681925528,593.4719456062879,1672.3898933833348,843.9284666206007,1521.5088485636466,696.272497974452,1583.9706710734122,731.8163059578504,1543.2190231241934,666.9280079231825,1567.1082443155997,691.1327122078504,Honda
534,21,1492.1376105737138,563.683784944776,1914.6640272368052,1007.296200940758,1519.6493579339433,696.5154347250494,1583.4091636132646,732.4893879721197,1540.616057534163,666.628983003858,1566.6312171410966,691.7714009115729,Honda
535,27,707.4627302710261,473.3783082921742,1195.255690118941,913.7676907883919,906.2468336645808,657.3458528478383,1000.2153242651667,708.1455049474476,934.4663160864558,625.349453922057,974.4274824682917,660.5532808263539,Honda
535,25,1220.6803294605638,592.8761289992809,1678.4173655765867,846.3922999626194,1525.464326042595,697.0979154983044,1588.8492747730638,733.2524870315075,1547.9392405933763,667.4252394118786,1572.4075023121263,691.6498793044567,Honda
535,21,1499.1925083864078,567.4144633468013,1914.9434474897405,1006.8764628142719,1524.9212548005924,695.8624003585201,1588.999911950861,733.0824320968013,1546.4456822145328,665.8465617354732,1572.6342503297672,691.3896983321529,Honda
536,27,705.1591394228484,471.73760431668586,1198.1784399258581,917.1244493777364,905.819188861325,659.4997655715687,999.7502038759734,709.7859289016468,933.7649286074187,626.3214666213734,973.8628442568328,662.2600652541859,Honda
